,0
0,0.00817875750362873
1,0.29021623730659485
2,8.374068660721434e-10
3,1.3829640920448583e-05
4,3.241065940073895e-07
5,0.46399012207984924
6,0.10502028465270996
7,0.011049258522689342
8,6.353327626129612e-05
9,0.08778086304664612
10,3.7809413697686978e-06
11,1.967395746760303e-06
12,0.037532348185777664
13,0.00043463814654387534
14,0.02977803908288479
15,0.007351019885390997
16,0.04623198136687279
17,0.0006918517174199224
18,0.009681173600256443
19,6.829613852232796e-08
20,0.019073592498898506
21,3.8169069142314493e-13
22,0.005118037573993206
23,0.010931624099612236
24,1.571809766761148e-13
25,3.293550765448572e-09
26,0.014853409491479397
27,1.417762296451741e-10
28,0.0219702310860157
29,0.0006249567377381027
30,0.0006407488835975528
31,0.2456810474395752
32,0.149968221783638
33,0.30862876772880554
34,0.002202180214226246
35,1.1274574717390351e-05
36,2.258977247038274e-06
37,0.0020691603422164917
38,0.0009897106792777777
39,3.6767718825103657e-07
40,2.9192645523146155e-10
41,0.0030603865161538124
42,1.0305236628482817e-06
43,1.3013356692681555e-05
44,0.25620037317276
45,0.07501385360956192
46,0.019623279571533203
47,0.020558174699544907
48,0.007636426016688347
49,0.06097433343529701
50,0.1246316134929657
51,0.006198863033205271
52,0.13024675846099854
53,2.582072738732677e-05
54,0.050571925938129425
55,0.022012680768966675
56,1.011989024846116e-05
57,0.0086927879601717
58,1.3940259123046417e-05
59,0.12414148449897766
60,0.33135756850242615
61,0.029193585738539696
62,0.03259563818573952
63,0.0010726714972406626
64,1.148021158388704e-13
65,0.23060721158981323
66,0.11694198101758957
67,0.3753819763660431
68,0.07743822783231735
69,0.052733372896909714
70,0.00029967661248520017
71,0.03828581050038338
72,3.553154298563399e-11
73,0.011459290981292725
74,0.007475743535906076
75,0.020752999931573868
76,0.0012618785258382559
77,0.00020281999604776502
78,0.00015731202438473701
79,0.02375602163374424
80,0.008756432682275772
81,0.1136217936873436
82,0.00010562055831542239
83,1.2335289056863985e-07
84,0.006688324734568596
85,0.003227711422368884
86,0.0016377423889935017
87,0.018118897452950478
88,1.866671118477825e-05
89,9.552802993084697e-10
90,1.2711133479115233e-07
91,4.994431492377771e-06
92,1.4277737880874497e-09
93,0.0012782113626599312
94,1.3728427947126264e-14
95,0.013782622292637825
96,0.00424311775714159
97,0.0083491625264287
98,0.0008708879468031228
99,0.012781243771314621
100,0.059150226414203644
101,0.03136468306183815
102,0.0018912896048277617
103,0.01096509862691164
104,0.0010866066440939903
105,6.57795000402502e-17
106,4.4965428949717e-12
107,0.07843559235334396
108,0.0013377239229157567
109,0.0001802777696866542
110,0.0007899394258856773
111,2.715351229198859e-06
112,0.005326043348759413
113,5.462057130374565e-13
114,5.462057130374565e-13
115,0.0004985649138689041
116,0.0005429195589385927
117,0.004985651466995478
118,0.00264898594468832
119,0.02026503160595894
120,5.283762725852119e-15
121,8.38341293274425e-06
122,0.0007787120994180441
123,0.0014294342836365104
124,0.009895793162286282
125,0.0006349518080241978
126,0.00035170308547094464
127,6.331486446242707e-08
128,0.025893254205584526
129,0.15473569929599762
130,0.05087912827730179
131,0.0033341487869620323
132,0.000292962824460119
133,0.0003185457026120275
134,0.011979867704212666
135,0.0018643937073647976
136,0.0004185923025943339
137,0.00024751515593379736
138,0.00010750506044132635
139,6.0369296988938004e-05
140,0.0016311421059072018
141,1.1410037784119042e-15
142,7.726929425189155e-07
143,2.4888993643834567e-11
144,9.287393924698449e-20
145,0.00011742684000637382
146,3.765925288626293e-13
147,0.0034026254434138536
148,0.0003268480650149286
149,2.6880392375405564e-14
150,0.02706781029701233
151,1.81684172275709e-05
152,4.991998481251869e-10
153,3.34731453222048e-07
154,0.0060150399804115295
155,0.026377569884061813
156,0.005644113291054964
157,0.0006213596207089722
158,0.0007446673698723316
159,0.008340573869645596
160,0.02432236447930336
161,0.004687163047492504
162,1.385116206620296e-06
163,0.007562253158539534
