,0
0,0.004372843541204929
1,0.0031181699596345425
2,0.000904381275177002
3,0.0011115956585854292
4,0.0007436362211592495
5,0.046156421303749084
6,0.0023543192073702812
7,0.0006855825195088983
8,0.04877530410885811
9,0.0007384084747172892
10,0.0010706618195399642
11,0.0006868764176033437
12,0.0020302613265812397
13,0.0008169466746039689
14,0.0011692445259541273
15,0.0008169466746039689
16,0.004425492137670517
17,0.0009903657482936978
18,0.0029209046624600887
19,0.004081722814589739
20,0.00040445817285217345
21,0.0005714548751711845
22,0.0002499507099855691
23,0.00028363094315864146
24,0.00023769283143337816
25,0.2329259067773819
26,0.00037155207246541977
27,0.3325379490852356
28,0.00040747871389612556
29,0.048606026917696
30,0.0029952488839626312
31,0.25237011909484863
32,0.00024585286155343056
33,0.002240813570097089
34,0.015107814222574234
35,0.31396690011024475
36,0.08908000588417053
37,0.10377958416938782
38,0.013076544739305973
39,0.00026305619394406676
40,0.0002352268638787791
41,0.026796912774443626
42,0.00025369421928189695
43,0.023162052035331726
44,0.017939651384949684
45,0.00040090049151331186
46,0.006049858871847391
47,0.00031802133889868855
48,0.02604275941848755
49,0.09902538359165192
50,0.008445211686193943
51,0.33830171823501587
52,0.012488494627177715
53,0.000256321975030005
54,0.00023770371626596898
55,0.00026246096240356565
56,0.010228992439806461
57,0.00675810594111681
58,0.0002957489341497421
59,0.0002934782824013382
60,0.013308187946677208
61,0.001354990410618484
62,0.0008493383065797389
63,0.0202422346919775
64,0.020007409155368805
65,0.009693936444818974
66,0.040471870452165604
67,0.0026937604416161776
68,0.03348734229803085
69,0.0009045717888511717
70,0.0004048958362545818
71,0.006225586868822575
72,0.0020046704448759556
73,0.0021227803081274033
74,0.00038600346306338906
75,0.00026377043104730546
76,0.0019083012593910098
77,0.002965205814689398
78,0.0004472548607736826
79,0.0025667643640190363
80,0.002271526725962758
81,0.002258789725601673
82,0.0002431931789033115
83,0.002089952351525426
84,0.00023087272711563855
85,0.0003430619544815272
86,0.0014837054768577218
87,0.014652607031166553
88,0.00023095239885151386
89,0.050542887300252914
90,0.0002823798276949674
91,0.021214041858911514
92,0.0008824638207443058
93,0.0002360995567869395
94,0.0008118415134958923
95,0.0007253087824210525
96,0.022378908470273018
97,0.0014080388937145472
98,0.007128187920898199
99,0.0007969088037498295
100,0.01526509877294302
101,0.0003624939708970487
102,0.0005662012845277786
103,0.00023430709552485496
104,0.00038354654680006206
105,0.0006348390015773475
106,0.0014347934629768133
107,0.00034275875077582896
108,0.0017633354291319847
109,0.10038325935602188
110,0.0003121089830528945
111,0.03548556566238403
112,0.00352888903580606
113,0.00038851474528200924
114,0.0008642416796647012
115,0.00024981729802675545
116,0.0019336517434567213
117,0.019104480743408203
118,0.00985276885330677
119,0.0007738722488284111
120,0.00025585221010260284
121,0.00033041092683561146
122,0.0003186441317666322
123,0.0002794996544253081
124,0.0004577099753078073
125,0.0007427690434269607
126,0.00027010447229258716
127,0.00024559933808632195
128,0.0008488642051815987
129,0.04827522113919258
130,0.11744392663240433
131,0.00023617023543920368
132,0.00022453494602814317
133,0.0002647344081196934
134,0.0004612966731656343
135,0.00040604901732876897
136,0.00022866380459163338
137,0.03143855929374695
138,0.00022283810540102422
139,0.00036430064938031137
140,0.00032416253816336393
141,0.014173133298754692
142,0.028436055406928062
143,0.000692107598297298
144,0.000646318425424397
145,0.00027898713597096503
146,0.000670844572596252
147,0.0017559805419296026
148,0.00044148642336949706
149,0.0004191746993456036
150,0.0004188283928669989
151,0.00028001199825666845
152,0.02395273558795452
153,0.0012876256369054317
154,0.00048657163279131055
155,0.0002132701047230512
156,0.0004190428298898041
157,0.0005048286402598023
158,0.001492588547989726
159,0.0004963625106029212
160,0.002552635734900832
161,0.0006277062348090112
162,0.027264371514320374
163,0.0002974841627292335
164,0.00035453366581350565
165,0.0019298852421343327
166,0.005421089008450508
167,0.10542470216751099
168,0.003330773673951626
169,0.0014774124138057232
170,0.013670947402715683
171,0.00035212174407206476
172,0.0005915862275287509
173,0.0005396007327362895
174,0.0005242827464826405
175,0.0006300231325440109
176,0.00048049871111288667
177,0.0003514813433866948
178,0.00048644779599271715
179,0.0002471388434059918
180,0.0038110418245196342
181,0.0003721117682289332
182,0.00048390351003035903
183,0.0005580457509495318
184,0.0005458837258629501
185,0.0006846370524726808
186,0.00035225620376877487
187,0.0005199361476115882
188,0.0009296745411120355
189,0.00025703609571792185
190,0.00038844955270178616
191,0.0011372653534635901
192,0.0004214356595184654
193,0.0002328672562725842
194,0.0005534874508157372
195,0.0008353740558959544
196,0.0003667539858724922
197,0.0008198598516173661
198,0.000535197090357542
199,0.0004988227738067508
200,0.0003977077140007168
201,0.0003743867273442447
202,0.00023163339938037097
203,0.00048206010251306
204,0.0003964423667639494
205,0.00024867235333658755
206,0.000241784262470901
207,0.00038374096038751304
208,0.0006959454622119665
209,0.013837484642863274
210,0.00029990755137987435
211,0.00045998618588782847
212,0.00022824124607723206
213,0.0004898872575722635
214,0.03392915055155754
215,0.0010028835386037827
216,0.0005629840889014304
217,0.0006176808383315802
218,0.000654478557407856
219,0.0010201246477663517
220,0.0003510635579004884
221,0.0016852442640811205
222,0.001030142419040203
223,0.00047542311949655414
224,0.0005425804411061108
225,0.0005219471058808267
226,0.0009947915095835924
227,0.0004646896559279412
228,0.000376328855054453
229,0.00046022937749512494
230,0.0004098514618817717
231,0.0004779481969308108
232,0.000420707103330642
233,0.0008958533289842308
234,0.0005561169236898422
235,0.0008721269550733268
236,0.00041151943150907755
237,0.000626549415756017
238,0.0002507854951545596
239,0.00025302681024186313
240,0.0006313436315394938
241,0.00023793228319846094
242,0.00023793228319846094
243,0.001191824791021645
244,0.00032689730869606137
245,0.00035375930019654334
246,0.0004948226851411164
247,0.0006285482086241245
248,0.001167248236015439
249,0.0011361647630110383
250,0.0010514421155676246
251,0.0010735711548477411
252,0.0003965041832998395
253,0.0004932348383590579
254,0.0005905891302973032
255,0.0003046121564693749
256,0.0011454271152615547
257,0.0004543027316685766
258,0.000618388585280627
259,0.0010712663643062115
260,0.0009204254602082074
261,0.0009780165273696184
262,0.0010740094585344195
263,0.000637439894489944
264,0.00020668697834480554
265,0.00048566414625383914
266,0.0004207594902254641
267,0.0003920307499356568
268,0.000703628349583596
269,0.0010498195188120008
270,0.000616893928963691
271,0.0004182038246653974
272,0.000498155364766717
273,0.0006616050377488136
274,0.0012857236433774233
275,0.0005060772527940571
276,0.0014080422697588801
277,0.000492432271130383
278,0.00039633031701669097
279,0.0004995983908884227
280,0.00041651949868537486
281,0.0003943808260373771
282,0.0005346620455384254
283,0.0003268079017288983
284,0.00025769814965315163
285,0.00040764326695352793
286,0.003041149815544486
287,0.0004904229426756501
288,0.0009841679129749537
289,0.0005557685508392751
290,0.0004251148784533143
291,0.001276827766560018
292,0.0004519219510257244
293,0.0014242315664887428
294,0.0006503421464003623
295,0.00027845753356814384
296,0.0004618310194928199
297,0.00042328069685027003
298,0.00024746140115894377
299,0.00024132848193403333
300,0.0002757448237389326
