,X1,X2,X3,X4,X5,X6,X7,X8,X9,X10,X11,X12,X13,X14,X15,X16,X17,ps_score,factual,y1_hat,y0_hat,predicted_ITE
0,1.549795389175415,-1.2610565423965454,0.0,0.0,1.0,1.0,-0.4454496204853058,-0.5872001647949219,1.6232247352600098,1.6500600576400757,-1.2010974884033203,-0.43933767080307007,-0.4551934599876404,0.0,0.0,-0.6009244918823242,0.0,0.00026218057610094547,1.0,1,1,0
1,-1.0847337245941162,0.4425578713417053,0.0,0.0,0.0,0.0,-0.4263622462749481,-0.4916163384914398,-0.9634479880332947,-0.8485975861549377,0.3458087146282196,-0.43279358744621277,-0.42982736229896545,0.0,0.0,-0.3472650349140167,0.0,0.04496513307094574,1.0,1,1,0
2,-0.8965530395507812,0.1018349900841713,0.0,0.0,0.0,0.0,-0.7713592648506165,-0.8301450610160828,-0.8473116755485535,-0.7816058397293091,-0.022502290084958076,-0.5239855051040649,-0.500556230545044,0.0,0.0,-0.6753813624382019,0.0,0.3280920088291168,1.0,1,1,0
3,0.8911630511283875,0.7832807898521423,1.0,0.0,1.0,0.0,-1.1474106311798096,-1.1104674339294434,0.7825561165809631,0.6458526849746704,0.7435846328735352,-0.5580568313598633,-0.5188150405883789,1.0,1.0,-0.9799811244010925,0.0,0.02126450464129448,1.0,1,0,1
4,0.23253081738948822,-1.2610565423965454,1.0,0.0,1.0,1.0,-0.15515346825122833,0.18055620789527893,0.07122109830379486,-0.07369741797447205,-1.2010974884033203,-0.3208411633968353,-0.13153424859046936,0.0,0.0,-0.44416552782058716,0.0,0.0839286521077156,1.0,1,1,0
5,-0.6142820715904236,-0.23888790607452393,0.0,0.0,0.0,1.0,-1.1474106311798096,-0.9505799412727356,-0.6533111929893494,-0.6569126844406128,-0.361348420381546,-0.5580568313598633,-0.5128750801086426,1.0,0.0,-0.9799811244010925,0.0,0.6020053625106812,1.0,1,1,0
6,-0.5201917886734009,-0.23888790607452393,1.0,0.0,1.0,1.0,-0.9786068201065063,-0.956616222858429,-0.5833654999732971,-0.6083402633666992,-0.361348420381546,-0.5511915683746338,-0.5133150815963745,0.0,0.0,-0.8546450734138489,0.0,0.5297673940658569,1.0,1,1,0
7,-0.14383047819137573,-0.9203336834907532,1.0,0.0,0.0,1.0,-1.1474106311798096,-0.9884756803512573,-0.27718788385391235,-0.37532153725624084,-0.9506460428237915,-0.5580568313598633,-0.5153571367263794,1.0,0.0,-0.9799811244010925,0.0,0.5593504905700684,1.0,1,1,0
8,-1.0847337245941162,-0.23888790607452393,1.0,0.0,1.0,1.0,-0.8927983045578003,-0.811127245426178,-0.9634479880332947,-0.8485975861549377,-0.361348420381546,-0.5424378514289856,-0.49799472093582153,0.0,0.0,-0.7909326553344727,0.0,0.35417723655700684,1.0,1,1,0
9,-0.8024627566337585,1.1240036487579346,1.0,0.0,0.0,0.0,-0.22152744233608246,-0.17621415853500366,-0.7852843403816223,-0.7434071898460388,1.1708253622055054,-0.35151535272598267,-0.31600624322891235,0.0,0.0,-0.04253014177083969,0.0,0.012323559261858463,1.0,1,1,0
